firstNames,familyName,program,id,idString,password,username,isTeacher,isAdmin,isStudent
Eva-Johanna Felicitas,Lantunen,KAS4,34937,utu:34937,el1234,evjofe,0,0,1
Riina-Maija Jeanett,Abdi Ahmed,YLE,34941,utu:34941,ra1234,rimaje,0,0,1
Yagmur Saiid Jenisa,Frederiksen,KAU5,34945,utu:34945,yf1234,yasaje,0,0,1
Iida-Amanda Vadelmiina,Esko,SUO,34949,utu:34949,ie1234,iiamva,0,0,1
Christine Leena-Riitta,Kivirasi,BIO2,34951,utu:34951,ck1234,chleri,0,0,1
Xing Merili Samina,Larvanto,KLA,34961,utu:34961,xl1234,ximesa,0,0,1
Kaarlonpoika C,Järnstedt,OIK,34963,utu:34963,kj1234,kacjrn,0,0,1
Weera Marja-Liisi,Arvidsson,FOL2,34973,utu:34973,wa1234,wemali,0,0,1
Ashok,Jormanainen,KAU,34976,utu:34976,aj1234,asjorm,0,0,1
Robertina Liivia Michaela,Ylistö,TER2,34982,utu:34982,ry1234,rolimi,0,0,1
Seera Sakariina Hildeborg,Tähkiö,JOH,34985,utu:34985,st1234,sesahi,0,0,1
Vaatu Rohit Jorge,Teränen,KIE2,34995,utu:34995,vt1234,varojo,0,0,1
Sharmaarke,Vuosku,FOL,35003,utu:35003,sv1234,shvuos,0,0,1
Nannu Heta-Maija,Alapelto,TIE6,35004,utu:35004,na1234,nahema,0,0,1
Seve Ron,Åkerström,TIE7,35013,utu:35013,så1234,seroke,0,0,1
Nante,Gurung,KAS5,35023,utu:35023,ng1234,naguru,0,0,1
Nehemiah Abdoulie Velmeri,Sidorov,KAU,35029,utu:35029,ns1234,neabve,0,0,1
Arpa Salla-Sofia,Tallskog,EKO,35036,utu:35036,at1234,arsaso,0,0,1
Robin Ozan Janek,Eivola,RAN,35040,utu:35040,re1234,roozja,0,0,1
Tarja-Liisa,Kylänlahti,MAA,35050,utu:35050,tk1234,taliky,0,0,1
Vicky Olessia Mii,Mäennenä,MED2,35059,utu:35059,vm1234,violmi,0,0,1
Sirwan,Ahnger,SUO2,35066,utu:35066,sa1234,siahng,0,0,1
Hanna-Lea Áile,Autiosuo,ARK2,35072,utu:35072,ha1234,haleil,0,0,1
Benyam,Hulkko,KAS4,35080,utu:35080,bh1234,behulk,0,0,1
Siamak Vasilis Caro,Joki-Korpela,BIO3,35084,utu:35084,sj1234,sivaca,0,0,1
Antje Lang Meeri,Tapanimäki,KOT,35092,utu:35092,at1234,anlame,0,0,1
Ahmedey Slava Nassir,Järviaho,ARK,35093,utu:35093,aj1234,ahslna,0,0,1
Fritz Jesse-Julius,Ijäs,GEO,35096,utu:35096,fi1234,frjeju,0,0,1
Shamsul Besian,Klemets,OIK,35097,utu:35097,sk1234,shbekl,0,0,1
Arshad Zhao Wilko,Vahanto,PSY,35107,utu:35107,av1234,arzhwi,0,0,1
Ivana Ebony Elysia,Riippa,TEK,35108,utu:35108,ir1234,ivebel,0,0,1
Nicolaj Jahangir Téo,Kammonen,OIK,35113,utu:35113,nk1234,nijato,0,0,1
Walentin Remu Sayd,Keppo,TIE,35118,utu:35118,wk1234,waresa,0,0,1
Gilda Jurjevna Miski,Lakonen,KUL3,35119,utu:35119,gl1234,gijumi,0,0,1
Hla,Suomäki,MAR2,35128,utu:35128,hs1234,hlsuom,0,0,1
Acke Miquel Abdiasis,Ehrstedt,TAI,35132,utu:35132,ae1234,acmiab,0,0,1
Aasa,Tocklin,KAS2,35139,utu:35139,at1234,aatock,0,0,1
Ellamari Matrona,Mikkilä,MAA2,35146,utu:35146,em1234,elmami,0,0,1
Charalambos,Kylmämetsä,BIO,35156,utu:35156,ck1234,chkylm,0,0,1
Ermal Aman Ingmarsson,Ortju,MAR,35165,utu:35165,eo1234,eramin,0,0,1
Bengt-Johan Jones,Niiles,SOS,35166,utu:35166,bn1234,bejojo,0,0,1
Sannaliisa Sanna-Reetta,Raak,FYS3,35175,utu:35175,sr1234,sasare,0,0,1
Gemma Merja-Sisko,Saloma,MAA2,35178,utu:35178,gs1234,gemesi,0,0,1
Okko Krasimir Soni,Mylly,KAN2,35183,utu:35183,om1234,okkrso,0,0,1
Enni-Ilona Esmi,Vilppunen,KAS4,35187,utu:35187,ev1234,eniles,0,0,1
Tinka Nerina,Hill,TAI,35189,utu:35189,th1234,tinehi,0,0,1
Pate Ulrik Neero,Asujamaa,MUS,35198,utu:35198,pa1234,paulne,0,0,1
Violiina Esther Marice,Metsä-Simola,BIO6,35206,utu:35206,vm1234,viesma,0,0,1
Nanny Camilla,Tuomisalo,MED2,35214,utu:35214,nt1234,nacatu,0,0,1
Eikka Tino,Ylkänen,TOI,35220,utu:35220,ey1234,eitiyl,0,0,1
Jurjevna Heli-Anna,Liljeblom,LUO,35227,utu:35227,jl1234,juhean,0,0,1
Erkki-Jussi Rolfsson,Lapila,KAU3,35231,utu:35231,el1234,erjuro,0,0,1
Samunpoika Heimonpoika Yuval,Ylikotila,MAR2,35232,utu:35232,sy1234,saheyu,0,0,1
Fatos Hilari Hikmet,Kandelberg,MON,35236,utu:35236,fk1234,fahihi,0,0,1
Anik Saamo Khalaf,Akkola,KAS4,35246,utu:35246,aa1234,ansakh,0,0,1
Reija-Leena Luljeta,Boucht,MAS,35255,utu:35255,rb1234,relelu,0,0,1
Benny Abdiwahaab Peppe,Viksten,TAL4,35261,utu:35261,bv1234,beabpe,0,0,1
Sirle Tindra Otavatar,Norrgård,ESP,35270,utu:35270,sn1234,sitiot,0,0,1
Sante Ervin,Peittola,SUO4,35275,utu:35275,sp1234,saerpe,0,0,1
Ramon Dinh Görvald,Indola,KAN,35283,utu:35283,ri1234,radigr,0,0,1
Yuchen Setti,Vuento,BIO4,35290,utu:35290,yv1234,yusevu,0,0,1
Karrinpoika Lare Papu,Honkaluoma,OIK,35296,utu:35296,kh1234,kalapa,0,0,1
Gaston Lütfi Hoi,Håkans,KOT,35305,utu:35305,gh1234,galtho,0,0,1
Pilvikki Elisia Maissi,Tuppi,POL3,35312,utu:35312,pt1234,pielma,0,0,1
Fathy Henri Gerard,Hahn,TIE,35320,utu:35320,fh1234,fahege,0,0,1
Miisa-Maria Silvia,Toikkonen,FOL,35326,utu:35326,mt1234,mimasi,0,0,1
Peeti Ivalo Trevor,Luomanen,SOS,35331,utu:35331,pl1234,peivtr,0,0,1
Wanessa Madicken,Serow,TAL3,35338,utu:35338,ws1234,wamase,0,0,1
Aminata Cassandra Ingegärd,Eskelinen,POL3,35346,utu:35346,ae1234,amcain,0,0,1
Anttu Vesa-Petteri,Huhkio,EKO,35347,utu:35347,ah1234,anvepe,0,0,1
Kashmir Miikkali,Kaaresmaa,LUO2,35353,utu:35353,kk1234,kamika,0,0,1
Marko-Tapani Justin,Willstedt,TEK,35357,utu:35357,mw1234,mataju,0,0,1
Aappi,Vasarainen,TIE6,35359,utu:35359,av1234,aavasa,0,0,1
Egon Kadim Achilles,Karbin,SOS3,35364,utu:35364,ek1234,egkaac,0,0,1
Berina Maj-Britt,Vinni,YMP,35373,utu:35373,bv1234,bemabr,0,0,1
Kalle-Matti,Keltti,VEN,35378,utu:35378,kk1234,kamake,0,0,1
Mussa Helmer Henri,Raki,SUO4,35384,utu:35384,mr1234,muhehe,0,0,1
Mileah,Lusikka,SUO2,35393,utu:35393,ml1234,milusi,0,0,1
Yanna Alexandrovna Emina,Thure,KAU2,35395,utu:35395,yt1234,yaalem,0,0,1
Santosh Teemu-Pekka,Löytömäki,YLE2,35401,utu:35401,sl1234,satepe,0,0,1
Rahul Jere-Markus,Månsson,ESP,35407,utu:35407,rm1234,rajema,0,0,1
Jenna-Lotta Sandra,Isojärvi,SUO,35415,utu:35415,ji1234,jelosa,0,0,1
Risse Björnson Abdisalam,Piippo,MOL2,35421,utu:35421,rp1234,ribjab,0,0,1
Silke Aallotar Mitzi,Niini,KAS3,35424,utu:35424,sn1234,siaami,0,0,1
Gunbert Upi,Kuuhimo,MOL,35426,utu:35426,gk1234,guupku,0,0,1
Veanna Ellanoora Matja,Häsänen,TAL,35427,utu:35427,vh1234,veelma,0,0,1
Hewa,Lakkonen,ARK,35436,utu:35436,hl1234,helakk,0,0,1
Lolita,Lindahl,LAT,35443,utu:35443,ll1234,lolind,0,0,1
Egon Eetu-Pekka,Nummila,YMP,35452,utu:35452,en1234,egeepe,0,0,1
Sini-Tuuli Aslög,Heinilä,KAS3,35453,utu:35453,sh1234,situas,0,0,1
Yuan Masoud Feodor,Wigren,KAU2,35457,utu:35457,yw1234,yumafe,0,0,1
Tiivi Meron,Fagerdahl,KOU,35462,utu:35462,tf1234,timefa,0,0,1
Agathon Juho-Eemeli,Ehtamo,ASI,35469,utu:35469,ae1234,agjuee,0,0,1
Awil Muhidin Eriksdotter,Ihamäki,FOL,35475,utu:35475,ai1234,awmuer,0,0,1
Naajeh Delila,Välikorpi,FYS2,35480,utu:35480,nv1234,nadevl,0,0,1
Elmin Angelo Alix,Santanen,SUO,35483,utu:35483,es1234,elanal,0,0,1
Aku Sippola,Viherlampi,SOS2,35490,utu:35490,av1234,aksivi,0,0,1
Goran Raad Elmo,Toura,MAA,35498,utu:35498,gt1234,gorael,0,0,1
Godwin Charalambos Aari,Linsén,KEM,35500,utu:35500,gl1234,gochaa,0,0,1
Yaron,Vesaranta,FIL,35508,utu:35508,yv1234,yavesa,0,0,1
Sefyriina Chau Sacdiyo,Horn,POH,35518,utu:35518,sh1234,sechsa,0,0,1
Minnakaisa,Paakkinen,TIE2,35523,utu:35523,mp1234,mipaak,0,0,1
Oiva Tasnim Rasha,Jukkala,FYS4,35525,utu:35525,oj1234,oitara,0,0,1
Imanuel,Lawrence,KAS4,35532,utu:35532,il1234,imlawr,0,0,1
Krista Hawa Husna,Murray,VAL,35541,utu:35541,km1234,krhahu,0,0,1
Cati Tanisha Abdirahim,Böckerman,SUO2,35547,utu:35547,cb1234,cataab,0,0,1
Nura,Ilmakari,LAS3,35557,utu:35557,ni1234,nuilma,0,0,1
Rosaliina,Kuusimäki,VEN,35560,utu:35560,rk1234,rokuus,0,0,1
Cody Halim Choman,Aarniovuori,KAU5,35564,utu:35564,ca1234,cohach,0,0,1
Jippu Siv Berfin,Santti,POL,35574,utu:35574,js1234,jisibe,0,0,1
Ikraam Niina-Maija,Kastepohja,USK,35577,utu:35577,ik1234,iknima,0,0,1
Juhael Matius Morad,Intke,MAR2,35586,utu:35586,ji1234,jumamo,0,0,1
Kyöstinpoika Mateo,Hyrri,KAU5,35588,utu:35588,kh1234,kymahy,0,0,1
Henni-Maria Jalina,Mechelin,VEN,35594,utu:35594,hm1234,hemaja,0,0,1
Agust Nay Smertsi,Uusikoski,VAL,35597,utu:35597,au1234,agnasm,0,0,1
Sarai,Sivanne,KOU,35598,utu:35598,ss1234,sasiva,0,0,1
Olimpia Mira-Maaria,Viitala,SAK,35602,utu:35602,ov1234,olmima,0,0,1
Olakunle,Mäki-Fossi,MUS,35604,utu:35604,om1234,olmki ,0,0,1
Eemeli Iippo Bakhtiar,Melender,TAL3,35610,utu:35610,em1234,eeiiba,0,0,1
Vita,Alankoja,TER,35618,utu:35618,va1234,vitala,0,0,1
Helpi Juhanantytär,Risberg,TEK,35622,utu:35622,hr1234,hejuri,0,0,1
B. Marko-Tapio,Kant,KEM,35631,utu:35631,bk1234,b.mata,0,0,1
Ilaria,Heickell,KAS3,35634,utu:35634,ih1234,ilheic,0,0,1
Riku-Matti,Fjellström,KAS4,35641,utu:35641,rf1234,rimafj,0,0,1
Edil Erdi,Jyske,KUL3,35650,utu:35650,ej1234,ederjy,0,0,1
Alara Mahabad Madeline,Enkovaara,TAL5,35656,utu:35656,ae1234,almama,0,0,1
Ulrik Konrad Isto,Forsberg,GEO,35660,utu:35660,uf1234,ulkois,0,0,1
Tiia-Marika Dijana,Stråhlman,LAS3,35661,utu:35661,ts1234,timadi,0,0,1
Mahir Abdiwali Tao,Paalimäki,FOL2,35663,utu:35663,mp1234,maabta,0,0,1
Adelisa Safira Constanze,Kuntola,TIE6,35670,utu:35670,ak1234,adsaco,0,0,1
Emma-Olivia Kathrine,Vuorenheimo,KAU5,35674,utu:35674,ev1234,emolka,0,0,1
Charline Mahabad,Asell,OHJ,35681,utu:35681,ca1234,chmaas,0,0,1
Tani Abdelhakim,Asukas,VAL,35688,utu:35688,ta1234,taabas,0,0,1
Rami-Matti Aldur,Stenroos,TER,35697,utu:35697,rs1234,ramaal,0,0,1
Jawahir Nellie Louisé,Appelqvist,KEM2,35701,utu:35701,ja1234,janelo,0,0,1
Golam Rostislav Bujar,Luotoharju,KAS5,35704,utu:35704,gl1234,gorobu,0,0,1
Marius Anouar Sainey,Pohjoismäki,FOL2,35711,utu:35711,mp1234,maansa,0,0,1
Greeta Mona,Toikkanen,TER,35720,utu:35720,gt1234,grmoto,0,0,1
Hanna-Kristiina Elvan,Juntheikki,FIL,35722,utu:35722,hj1234,hakrel,0,0,1
Editha Ellenoora Louiza,Lindquist,LAS,35727,utu:35727,el1234,edello,0,0,1
Hanneksenpoika Osborne,Tuomialho,LUO2,35730,utu:35730,ht1234,haostu,0,0,1
Liisamaija,Jurvanen,TOI,35734,utu:35734,lj1234,lijurv,0,0,1
Armi,Suonpää,SOS4,35743,utu:35743,as1234,arsuon,0,0,1
Enrique Erki,Tuohimäki,SUO3,35750,utu:35750,et1234,enertu,0,0,1
Atefa Angervo Arezu,Fromholtz,MAS,35759,utu:35759,af1234,atanar,0,0,1
Arkady Cong Crispian,Dahlgren,ESP,35767,utu:35767,ad1234,arcocr,0,0,1
Iko Roy Valtterinpoika,Lehvä,SOS4,35768,utu:35768,il1234,ikrova,0,0,1
Rolfson Kaaleppi Dome,Sälke,MAT2,35772,utu:35772,rs1234,rokads,0,0,1
Hayder Jasemin Coral,Koivukari,KUL2,35776,utu:35776,hk1234,hajaco,0,0,1
Jones Blerim Maverick,Herrala,FYS2,35778,utu:35778,jh1234,joblma,0,0,1
Seyed Martti Alvari,Palmi,TAL4,35787,utu:35787,sp1234,semaal,0,0,1
Kastor Jani-Markus,Nummijoki,KIE,35792,utu:35792,kn1234,kajamn,0,0,1
Nico-Pekka,Pajukanta,ARK,35799,utu:35799,np1234,nipepa,0,0,1
Chanette Haidar,Ulmanen,TAL2,35806,utu:35806,cu1234,chhaul,0,0,1
Manon Tuija-Riitta,Liuhala,ASI,35813,utu:35813,ml1234,maturi,0,0,1
Jerkko Wilmer Morgan,Guo,KIR,35818,utu:35818,jg1234,jewimo,0,0,1
Nawras Esat,Pelto-Huikko,KUL,35826,utu:35826,np1234,naespe,0,0,1
Merina Saleban Kai,Meski,KAS5,35833,utu:35833,mm1234,mesaka,0,0,1
Veli-Pekka Tung,Suonnansalo,BIO,35834,utu:35834,vs1234,vepetu,0,0,1
Beren Jadelin Istar,Aitola,KEM2,35841,utu:35841,ba1234,bejais,0,0,1
Krystian Tuong Clark,Uuttera,BIO4,35848,utu:35848,ku1234,krtucl,0,0,1
Erikinpoika Hentry,Korkola,KUL3,35856,utu:35856,ek1234,erheko,0,0,1
Davis Oskari Slawomir,Kankaansyrjä,KAU,35864,utu:35864,dk1234,daossl,0,0,1
Arsen Obinna Ariko,Korsström,SAK,35866,utu:35866,ak1234,arobar,0,0,1
Rashid Christianna Edwina,Papinoja,BIO4,35871,utu:35871,rp1234,rached,0,0,1
Flora Sanra Efua,Ollilainen,LUO,35873,utu:35873,fo1234,flsaef,0,0,1
Jwan Carita Avin,Vihanto,YMP,35880,utu:35880,jv1234,jwcaav,0,0,1
Anel,Vikholm,JOH2,35882,utu:35882,av1234,anvikh,0,0,1
Neomi,Laitakari,BIO2,35883,utu:35883,nl1234,nelait,0,0,1
Mireta,Ilmolahti,ENG,35892,utu:35892,mi1234,miilmo,0,0,1
Aviela,Hirvo,JOH2,35897,utu:35897,ah1234,avhirv,0,0,1
Hope Henrique Oumar,Rovanperä,INT,35898,utu:35898,hr1234,hoheou,0,0,1
Abdiwahid Nino Iidamaria,Nevanperä,POH,35900,utu:35900,an1234,abniii,0,0,1
Anjukka Anshur Moo,Silla,LAT,35906,utu:35906,as1234,ananmo,0,0,1
Ibrahim,Markov,LAT,35912,utu:35912,im1234,ibmark,0,0,1
Walther Milan Sigmar,Kulmakorpi,SOS2,35922,utu:35922,wk1234,wamisi,0,0,1
Mirabelle,Hollmén,USK,35931,utu:35931,mh1234,miholl,0,0,1
Sajjad,Lomu,FIL,35932,utu:35932,sl1234,salomu,0,0,1
Rasheed,Hyykky,JOH2,35936,utu:35936,rh1234,rahyyk,0,0,1
Knuut,Kuhno,BIO3,35939,utu:35939,kk1234,knkuhn,0,0,1
Jacinta Alba Wilja,Mäentalo,LAT,35949,utu:35949,jm1234,jaalwi,0,0,1
Perpetua Sabeeh,Stenman,RAN,35958,utu:35958,ps1234,pesast,0,0,1
António Emirhan Joonaksenpoika,Modig,TAI,35963,utu:35963,am1234,anemjo,0,0,1
Anisa Courtney Dewi,Lehmuslehti,KRE,35971,utu:35971,al1234,ancode,0,0,1
Yona Katalin Tilma,Penkkimäki,KAS,35981,utu:35981,yp1234,yokati,0,0,1
Battista Olamide Iisko,Rankka,GEO2,35987,utu:35987,br1234,baolii,0,0,1
Antonella,Iso-Järvenpää,BIO6,35993,utu:35993,ai1234,aniso ,0,0,1
Anella Bahrije Miselle,Grant,KUL,35994,utu:35994,ag1234,anbami,0,0,1
Gullvi Yu Embla,Matsinen,MAS,36000,utu:36000,gm1234,guyuem,0,0,1
Eyal,Valtoaho,ITA,36002,utu:36002,ev1234,eyvalt,0,0,1
Niina-Susanna,Hurske,FOL2,36005,utu:36005,nh1234,nisuhu,0,0,1
Safiya Joseph Adara,Vienola,ARK2,36008,utu:36008,sv1234,sajoad,0,0,1
Illimar Paavonpoika Ferdinand,Hinds,KLA,36010,utu:36010,ih1234,ilpafe,0,0,1
Tiina-Johanna Jonette,Hiiri,TAL4,36020,utu:36020,th1234,tijojo,0,0,1
Vanesa Marili Zsuzsanna,Seitajärvi,KIR,36028,utu:36028,vs1234,vamazs,0,0,1
Minna-Riina Karuliina,Pyysalo,KIR,36029,utu:36029,mp1234,mirika,0,0,1
Qader Clifton Flego,Mäentaka,KIE2,36039,utu:36039,qm1234,qaclfl,0,0,1
Shanti Jarkko-Pekka,Lisitsin,GEO,36044,utu:36044,sl1234,shjape,0,0,1
Neil Sepi Yusuf,Tuomi,SOS,36050,utu:36050,nt1234,neseyu,0,0,1
Maiia Abdel,Hakalahti,INT,36058,utu:36058,mh1234,maabha,0,0,1
Izet Jeremy Adebayo,Eeva,ARK,36066,utu:36066,ie1234,izjead,0,0,1
Viviann Yanisa Taslima,Toikka,FIL,36068,utu:36068,vt1234,viyata,0,0,1
Ilie Ade Josue,Stadig,INT,36077,utu:36077,is1234,iladjo,0,0,1
Haidar Moana Karinsdotter,Lomppi,BIO6,36081,utu:36081,hl1234,hamoka,0,0,1
Lisel Mary-Ann,Syrjäläinen,TEK,36091,utu:36091,ls1234,limaan,0,0,1
Clarissa Miral,Valkkio,MAR2,36094,utu:36094,cv1234,clmiva,0,0,1
Ema,Murtomäki,TAL4,36097,utu:36097,em1234,emmurt,0,0,1
Filiph Anssinpoika Nemo,Hedman,FYS4,36105,utu:36105,fh1234,fianne,0,0,1
Delfina Emelia,Fuss,ITA,36113,utu:36113,df1234,deemfu,0,0,1
Katrine,Vest,TEO,36119,utu:36119,kv1234,kavest,0,0,1
Cathina Ülle,Ståhle,GEO2,36129,utu:36129,cs1234,callst,0,0,1
Thida Verona Almi,Ingervo,VEN,36133,utu:36133,ti1234,thveal,0,0,1
Patrikinpoika Rhys Miilo,Hovinmäki,KLA,36143,utu:36143,ph1234,parhmi,0,0,1
Ossinpoika Leonid,Tillanen,MAT,36151,utu:36151,ot1234,osleti,0,0,1
Mikko-Heikki Bassem,Karmakka,MAR,36152,utu:36152,mk1234,miheba,0,0,1
Thain Juho Di,Korsisaari,NAI,36158,utu:36158,tk1234,thjudi,0,0,1
Irène,Pouttu,GEO2,36162,utu:36162,ip1234,irpout,0,0,1
Aissatou Naseer Helmikki,Junni,POH,36163,utu:36163,aj1234,ainahe,0,0,1
Thord,Jaakola,TAL,36166,utu:36166,tj1234,thjaak,0,0,1
Kamil Ossi-Petteri,Liias,KAU2,36176,utu:36176,kl1234,kaospe,0,0,1
Castiel Isman Majid,Talja,LAS,36186,utu:36186,ct1234,caisma,0,0,1
Obaid Abdellatif Rautia,Pakisjärvi,SUO4,36190,utu:36190,op1234,obabra,0,0,1
Alfa Kristen,Kulp,KAU5,36192,utu:36192,ak1234,alkrku,0,0,1
Doan Jere-Kristian,Pouta,HAM,36194,utu:36194,dp1234,dojekr,0,0,1
Emiliia Elea Megumi,Heinämäki,KAS2,36198,utu:36198,eh1234,emelme,0,0,1
Ena Opri Vesna,Kohvakka,ASI,36200,utu:36200,ek1234,enopve,0,0,1
Aishwarya Anielka Vilhelmina,Laulaja,SOS3,36207,utu:36207,al1234,aianvi,0,0,1
Leenastiina Karima Shabnam,Kulla,SUO2,36215,utu:36215,lk1234,lekash,0,0,1
Freddy Veli-Tapio,Lähetkangas,KAS,36219,utu:36219,fl1234,frveta,0,0,1
Aras Samuel Esapekka,Siistonen,MAT,36228,utu:36228,as1234,arsaes,0,0,1
Phuong,Paakkala,YRI2,36238,utu:36238,pp1234,phpaak,0,0,1
Valdo Eetu-Valtteri,Kuronen,KUL2,36243,utu:36243,vk1234,vaeeva,0,0,1
Kiran Abed,Hautalampi,BIO5,36244,utu:36244,kh1234,kiabha,0,0,1
Maikku Abdulaziz Kerttuli,Sarkonen,KAS,36248,utu:36248,ms1234,maabke,0,0,1
Savannah Pia-Marja,Rintaniemi,TIE,36249,utu:36249,sr1234,sapima,0,0,1
Soilikki,Vesma,TAL3,36258,utu:36258,sv1234,sovesm,0,0,1
Khalil John-Mikael,Koppi,ELI,36265,utu:36265,kk1234,khjomi,0,0,1
Sturle Conan,Savelainen,YLE,36266,utu:36266,ss1234,stcosa,0,0,1
Emerentsia Sevi Arline,Rae,ELI,36274,utu:36274,er1234,emsear,0,0,1
Noémi Masume,Schreiber,TIE,36283,utu:36283,ns1234,nomasc,0,0,1
Tariq Tariq Abubakar,Ryttäri,PSY,36285,utu:36285,tr1234,tataab,0,0,1
Emmi-Sofia Ruweyda,Pulliainen,ENG,36287,utu:36287,ep1234,emsoru,0,0,1
Wiljami,Haukirauma,TIE7,36288,utu:36288,wh1234,wihauk,0,0,1
Célestine Sinivuokko Malisa,Moskajärvi,KIR,36292,utu:36292,cm1234,clsima,0,0,1
Arlind Alwin Vilmeri,Koulu,KAN2,36302,utu:36302,ak1234,aralvi,0,0,1
Wais Kwadwo Raiko,Poukka,TOI,36303,utu:36303,wp1234,wakwra,0,0,1
Ka Nancy Deego,Turigin,SOS4,36310,utu:36310,kt1234,kanade,0,0,1
Veli-Juhani Gunbert,Gunnar,KUL,36312,utu:36312,vg1234,vejugu,0,0,1
Levin Iikko Leino,Vyhtinen,FIL,36320,utu:36320,lv1234,leiile,0,0,1
Aksenia,Kuhlman,LAT,36328,utu:36328,ak1234,akkuhl,0,0,1
Joas Muhudin Çetin,Kovalev,TIE2,36333,utu:36333,jk1234,jomuet,0,0,1
Emerik Jokke,Himanen,ARK,36338,utu:36338,eh1234,emjohi,0,0,1
Sabri Mulki Onjukka,Luukela,VEN,36340,utu:36340,sl1234,samuon,0,0,1
Jadele Teodora,Huiskonen,MOL3,36343,utu:36343,jh1234,jatehu,0,0,1
Nicolaus,Orvasto,KEM,36351,utu:36351,no1234,niorva,0,0,1
Doron Maunus Etvi,Juvela,MED2,36356,utu:36356,dj1234,domaet,0,0,1
Paju,Tervaskangas,JOH,36358,utu:36358,pt1234,paterv,0,0,1
Maunonpoika,Vierros,ARK,36361,utu:36361,mv1234,mavier,0,0,1
Anu-Johanna Fianna,Hakakoski,ELI,36364,utu:36364,ah1234,anjofi,0,0,1
Evelyn,Lausmaa,SOS3,36372,utu:36372,el1234,evlaus,0,0,1
Saacid Safwan Göte,Palén,KAU5,36380,utu:36380,sp1234,sasagt,0,0,1
Elle-Sofia Izabela,Levikari,FYS2,36384,utu:36384,el1234,elsoiz,0,0,1
Kuu,Pelto,KAU4,36391,utu:36391,kp1234,kupelt,0,0,1
Mia-Carita Annalotta,Övermark,ESP,36395,utu:36395,mö1234,micaan,0,0,1
Evilda,Rokka,KOU,36401,utu:36401,er1234,evrokk,0,0,1
Abdiweli Pertti-Juhani,Rintamaa,KUL,36406,utu:36406,ar1234,abpeju,0,0,1
Kaisu-Liisa Cathy,Parker,TEO,36412,utu:36412,kp1234,kalica,0,0,1
Lyra Luciana,Vahos,KAN,36414,utu:36414,lv1234,lyluva,0,0,1
Elvar Giorgi Téo,Pajunpää,TER2,36421,utu:36421,ep1234,elgito,0,0,1
Sirpa-Marja Sahro,Hankaniemi,SUO4,36431,utu:36431,sh1234,simash,0,0,1
Heljä-Marja Yussuf,Peurla,TIE3,36438,utu:36438,hp1234,hemayu,0,0,1
Art,Häll,KAU3,36444,utu:36444,ah1234,arthll,0,0,1
Somayeh Tuiri Helje,Nurmilaakso,BIO3,36446,utu:36446,sn1234,sotuhe,0,0,1
Irja-Maija,Amiri,ITA,36447,utu:36447,ia1234,irmaam,0,0,1
Antti-Eemil Usaama,Kouhio,FOL,36448,utu:36448,ak1234,aneeus,0,0,1
Janka Jonnamari Ninita,Bhattarai,SOS,36453,utu:36453,jb1234,jajoni,0,0,1
Ulla-Marja Margitha,von Troil,MON,36457,utu:36457,uv1234,ulmama,0,0,1
Sipho,Maikkunen,SOS,36467,utu:36467,sm1234,simaik,0,0,1
Tuuka Claes-Henrik,Stellberg,FYS4,36475,utu:36475,ts1234,tuclhe,0,0,1
Tran Arni,Alijagic,FYS3,36477,utu:36477,ta1234,traral,0,0,1
Khaled Iuliia Julian,Tarssanen,KAU,36478,utu:36478,kt1234,khiuju,0,0,1
Santosh,Saha,YMP,36482,utu:36482,ss1234,sasaha,0,0,1
Nesa Marjariitta Kide,Mattero,TAL4,36486,utu:36486,nm1234,nemaki,0,0,1
Valva Milla-Lotta,Ylisaukko-oja,KAU3,36494,utu:36494,vy1234,vamilo,0,0,1
Aniko Ahmed-Wali,Ruhala,MED2,36501,utu:36501,ar1234,anahwa,0,0,1
Tryggve Yuhan Susi,Sepänmaa,TIE6,36506,utu:36506,ts1234,tryusu,0,0,1
Joel-Juhani Eisa,Kostama,MON,36515,utu:36515,jk1234,jojuei,0,0,1
Eloi,Halmetoja,JOH,36523,utu:36523,eh1234,elhalm,0,0,1
Jaana-Kaisa Geneviève,Vaskela,TAL5,36527,utu:36527,jv1234,jakage,0,0,1
Ambra Ciana,Heljanko,SOS4,36535,utu:36535,ah1234,amcihe,0,0,1
Milco Mikko-Veli,Karsikko,MAT2,36545,utu:36545,mk1234,mimive,0,0,1
Jax Fuaad Hashi,Kotivirta,KAS,36554,utu:36554,jk1234,jafuha,0,0,1
Thong Jackson Pami,Rikka,BIO2,36555,utu:36555,tr1234,thjapa,0,0,1
Kasper,Tuomikanta,BIO,36564,utu:36564,kt1234,katuom,0,0,1
Diler Yohan,Ryttäri,KOT,36572,utu:36572,dr1234,diyory,0,0,1
Oula-Matti,Kulovesi,TEO,36574,utu:36574,ok1234,oumaku,0,0,1
Fenris Luay Shamim,Hipeli,LAS3,36579,utu:36579,fh1234,felush,0,0,1
Sanna-Katri Lisabet,Kartano,ESP,36586,utu:36586,sk1234,sakali,0,0,1
Keanu Danyel Sindre,Kormano,LUO,36587,utu:36587,kk1234,kedasi,0,0,1
Toufik István Tijan,Wirth,TIE6,36593,utu:36593,tw1234,toisti,0,0,1
Weikko Eerikki,Hämelahti,TUR,36603,utu:36603,wh1234,weeehm,0,0,1
Minna-Liisa Kamel,Mikkilä,KAU,36610,utu:36610,mm1234,milika,0,0,1
